@gpu21 CPU 16 0.01
@gpu21 MEM 64031 3812
@gpu21 GPU 0, 93, 11264
@gpu21 PS 1323976  0.0  7260 sshd
@gpu21 PS 1323977  0.0  3748 bash
@gpu21 PS 1323990  0.0  4704 ps
@gpu21 PS 1323991  0.0  2396 sed
@gpu21 PS 2389611  0.0 12216 systemd
@gpu21 PS 2389612  0.0  3428 (sd-pam)
@gpu21 PS 2389624  0.0  9028 pipewire
@gpu21 PS 2389625  0.0  6212 pipewire
@gpu21 PS 2389627  0.0 15864 wireplumber
@gpu21 PS 2389629  0.0 10904 pipewire-pulse
@gpu21 PS 2389649  0.0  4600 dbus-daemon
@gpu21 PS 2389675  0.0  1544 ssh-agent
@gpu21 PS 2390208  0.0  1548 ssh-agent
@gpu21 PS 2413731  0.0  1544 ssh-agent
@gpu21 PS 2429327  0.0   840 ssh-agent
@gpu21 PS 2431951  0.0  1544 ssh-agent
@gpu21 PS 2474111  0.0  1544 ssh-agent
@gpu21 PS 2476025  0.0  1540 ssh-agent
@gpu21 PS 2480968  0.0  1544 ssh-agent
@gpu21 PS 2484756  0.0  1544 ssh-agent
@gpu21 PS 2495868  0.0  1548 ssh-agent
@gpu21 PS 2499735  0.0  1544 ssh-agent
@gpu21 PS 2504899  0.0  1544 ssh-agent
@gpu21 PS 2523695  0.0  1544 ssh-agent
@gpu21 PS 2553919  0.0  1544 ssh-agent
@gpu21 PS 2606195  0.0  1544 ssh-agent
@gpu21 SEEN 1785414910
